R:, G:, B:
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 242, 15
255, 242, 16
255, 241, 19
255, 242, 16
253, 238, 20
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
254, 241, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
186, 180, 19
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 16
131, 125, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
232, 222, 25
255, 242, 16
255, 242, 16
96, 93, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
251, 244, 13
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 243, 12
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 243, 11
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 11
255, 242, 16
254, 243, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
243, 235, 32
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 16
3, 3, 1
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
247, 235, 12
255, 242, 16
255, 242, 15
196, 189, 18
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 242, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
254, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 15
0, 0, 0
0, 0, 0
0, 0, 0
1, 1, 0
254, 242, 15
255, 242, 16
254, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 241, 19
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 17
255, 242, 16
255, 242, 16
3, 3, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
17, 17, 3
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 18
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
204, 198, 23
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 242, 15
0, 0, 0
0, 0, 0
216, 209, 25
255, 242, 15
255, 242, 16
251, 236, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 240, 12
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 240, 16
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 15
24, 24, 5
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 240, 18
0, 0, 0
28, 28, 12
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 13
0, 0, 0
255, 241, 15
255, 242, 16
255, 242, 16
226, 216, 21
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 11
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
254, 242, 16
255, 242, 16
255, 242, 16
1, 1, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 242, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 242, 13
110, 108, 16
255, 242, 16
255, 242, 16
255, 242, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
58, 57, 6
0, 0, 0
0, 0, 0
0, 0, 0
254, 242, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 14
252, 240, 13
255, 242, 16
255, 242, 16
208, 201, 18
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
42, 41, 10
252, 240, 16
77, 75, 10
0, 0, 0
0, 0, 0
254, 242, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 242, 17
254, 242, 15
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
252, 240, 22
253, 241, 13
252, 242, 15
15, 14, 2
0, 0, 0
254, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 16
254, 241, 15
255, 242, 16
236, 228, 15
2, 2, 0
255, 242, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
238, 227, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
249, 239, 23
255, 242, 16
255, 241, 16
255, 242, 16
255, 241, 11
15, 15, 3
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
121, 118, 13
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 240, 17
255, 242, 16
255, 242, 16
255, 242, 16
254, 242, 9
254, 243, 11
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 16
254, 241, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 242, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
220, 212, 20
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
85, 82, 19
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 234, 34
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 241, 17
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
27, 26, 7
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 240, 11
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 240, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 240, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
78, 76, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 11
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 242, 13
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 242, 13
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
163, 159, 20
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 17
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 241, 19
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 240, 18
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 241, 18
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
236, 226, 39
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
254, 241, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
82, 79, 7
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
248, 241, 9
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
253, 239, 15
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
253, 242, 17
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
246, 242, 20
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 240, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
247, 240, 21
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
254, 242, 14
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
246, 239, 18
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
247, 237, 17
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 16
191, 184, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 241, 15
102, 98, 18
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
10, 9, 2
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 14
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 18
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
255, 241, 17
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
255, 242, 16
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
