R:, G:, B:
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
224, 227, 228
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
1, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
143, 145, 147
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
25, 5, 7
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
234, 237, 239
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
39, 39, 39
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
13, 2, 4
221, 46, 68
221, 46, 68
245, 247, 249
245, 248, 250
225, 227, 229
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
243, 246, 248
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
48, 48, 49
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
19, 3, 5
221, 46, 68
221, 46, 68
243, 237, 240
245, 248, 250
33, 34, 34
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
104, 105, 106
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
230, 233, 235
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
17, 3, 5
221, 46, 68
221, 46, 68
227, 103, 120
245, 248, 250
10, 10, 10
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
5, 1, 1
221, 46, 68
221, 46, 68
221, 49, 71
244, 243, 246
5, 5, 5
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
221, 46, 68
238, 192, 201
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
12, 2, 3
221, 46, 68
221, 46, 68
221, 46, 68
221, 53, 75
2, 1, 2
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
5, 1, 1
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
69, 14, 21
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
167, 169, 170
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
5, 1, 1
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
60, 12, 18
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
136, 137, 139
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
1, 1, 1
0, 0, 0
0, 0, 0
0, 0, 0
1, 0, 0
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
207, 43, 63
51, 10, 15
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
65, 65, 66
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
158, 32, 48
8, 1, 2
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
2, 2, 2
0, 0, 0
0, 0, 0
0, 0, 0
12, 2, 3
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
158, 32, 48
1, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
4, 0, 1
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
204, 42, 62
152, 31, 46
8, 1, 2
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
23, 24, 24
0, 0, 0
0, 0, 0
0, 0, 0
30, 6, 9
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
155, 32, 48
5, 0, 1
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
1, 1, 1
0, 0, 0
0, 0, 0
0, 0, 0
8, 1, 2
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
216, 45, 66
150, 31, 46
1, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
5, 1, 1
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
156, 32, 48
52, 10, 16
1, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
20, 4, 6
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
202, 42, 62
228, 105, 121
239, 201, 208
245, 246, 249
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
23, 4, 7
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
222, 62, 83
227, 103, 120
239, 201, 208
245, 246, 249
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
39, 8, 12
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 49, 71
221, 49, 71
150, 31, 46
67, 13, 21
11, 2, 3
0, 0, 0
7, 1, 2
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 49, 71
216, 45, 66
152, 31, 46
62, 13, 19
12, 2, 3
0, 0, 0
7, 1, 2
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
222, 61, 82
227, 100, 117
239, 200, 206
245, 246, 248
245, 248, 250
107, 108, 109
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
39, 7, 11
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
222, 61, 82
227, 103, 119
239, 200, 206
245, 246, 248
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
23, 5, 7
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
227, 101, 117
239, 198, 205
245, 246, 248
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
19, 4, 5
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
216, 45, 66
152, 31, 46
97, 97, 98
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
242, 245, 247
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
6, 1, 2
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
161, 33, 49
5, 1, 1
3, 3, 3
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
153, 155, 156
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
8, 1, 2
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
205, 42, 63
155, 32, 47
9, 2, 2
0, 0, 0
219, 222, 223
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
9, 9, 9
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
31, 6, 9
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
227, 100, 117
224, 225, 227
4, 4, 4
9, 9, 9
88, 89, 90
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
4, 0, 1
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
227, 100, 117
244, 240, 242
245, 248, 250
240, 243, 245
238, 241, 243
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
12, 2, 3
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
222, 57, 78
239, 200, 206
245, 247, 249
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
186, 188, 190
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
238, 190, 198
245, 247, 249
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
1, 0, 0
221, 46, 68
221, 46, 68
221, 46, 68
221, 46, 68
236, 181, 189
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
5, 1, 1
221, 46, 68
221, 46, 68
221, 46, 68
221, 53, 74
245, 246, 248
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
5, 1, 1
221, 46, 68
221, 46, 68
221, 46, 68
238, 191, 199
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
107, 108, 109
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
12, 2, 3
221, 46, 68
221, 46, 68
221, 49, 71
244, 242, 245
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
227, 101, 118
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
4, 0, 1
221, 46, 68
221, 46, 68
243, 237, 240
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
242, 245, 247
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
17, 3, 5
221, 46, 68
221, 46, 68
245, 247, 249
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
59, 60, 60
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
18, 3, 5
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
13, 2, 4
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
143, 145, 146
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
25, 5, 7
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
1, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
104, 105, 106
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
